id,project_id,type,data,created_at,updated_at
264,34,project_created,,2022-02-14 08:20:10,2022-02-14 08:20:10
265,34,overall_status_updated,"{""status"":""green""}",2022-02-14 08:20:10,2022-02-14 08:20:10
266,34,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-14 08:20:10,2022-02-14 08:20:10
267,34,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-14 08:20:10,2022-02-14 08:20:10
268,34,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-14 08:20:10,2022-02-14 08:20:10
269,35,project_created,,2022-02-15 07:58:22,2022-02-15 07:58:22
270,35,overall_status_updated,"{""status"":""green""}",2022-02-15 07:58:22,2022-02-15 07:58:22
271,35,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-15 07:58:22,2022-02-15 07:58:22
272,35,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-15 07:58:22,2022-02-15 07:58:22
273,35,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-15 07:58:22,2022-02-15 07:58:22
274,36,project_created,,2022-02-28 03:46:27,2022-02-28 03:46:27
275,36,overall_status_updated,"{""status"":""green""}",2022-02-28 03:46:27,2022-02-28 03:46:27
276,36,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-28 03:46:27,2022-02-28 03:46:27
277,36,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-28 03:46:27,2022-02-28 03:46:27
278,36,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-28 03:46:27,2022-02-28 03:46:27
279,36,approved_revised_end_date_updated,,2022-02-28 03:47:19,2022-02-28 03:47:19
280,36,approved_revised_budget_updated,,2022-02-28 03:47:43,2022-02-28 03:47:43
281,36,escalated_issue_created,,2022-02-28 03:59:44,2022-02-28 03:59:44
282,36,overall_status_updated,"{""status"":""red""}",2022-02-28 04:01:46,2022-02-28 04:01:46
283,36,constraint_status_updated,"{""status"":""yellow"",""constraint"":""scope""}",2022-02-28 04:02:03,2022-02-28 04:02:03
284,36,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-28 04:02:17,2022-02-28 04:02:17
285,36,constraint_status_updated,"{""status"":""yellow"",""constraint"":""budget""}",2022-02-28 04:02:34,2022-02-28 04:02:34
286,2,overall_status_updated,"{""status"":""yellow""}",2022-02-28 11:17:15,2022-02-28 11:17:15
287,2,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-28 11:18:10,2022-02-28 11:18:10
288,2,constraint_status_updated,"{""status"":""yellow"",""constraint"":""schedule""}",2022-02-28 11:19:09,2022-02-28 11:19:09
289,20,overall_status_updated,"{""status"":""yellow""}",2022-02-28 11:27:51,2022-02-28 11:27:51
290,20,delivery_phase_updated,"{""phase"":""planning""}",2022-02-28 11:28:23,2022-02-28 11:28:23
291,4,overall_status_updated,"{""status"":""green""}",2022-02-28 11:35:37,2022-02-28 11:35:37
292,4,constraint_status_updated,"{""status"":""yellow"",""constraint"":""schedule""}",2022-02-28 11:36:17,2022-02-28 11:36:17
293,4,delivery_phase_updated,"{""phase"":""execution""}",2022-02-28 11:38:14,2022-02-28 11:38:14
294,4,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-28 11:42:21,2022-02-28 11:42:21
295,4,delivery_phase_updated,"{""phase"":""execute & control""}",2022-02-28 12:11:41,2022-02-28 12:11:41
296,4,approved_revised_budget_updated,,2022-02-28 12:26:01,2022-02-28 12:26:01
297,2,overall_status_updated,"{""status"":""red""}",2022-02-28 12:27:27,2022-02-28 12:27:27
298,2,constraint_status_updated,"{""status"":""red"",""constraint"":""schedule""}",2022-02-28 12:27:51,2022-02-28 12:27:51
299,33,project_mode_updated,"{""mode"":""closed""}",2022-02-28 12:42:29,2022-02-28 12:42:29
300,1,start_date_updated,,2022-02-28 12:42:56,2022-02-28 12:42:56
301,1,end_date_updated,,2022-02-28 12:43:10,2022-02-28 12:43:10
302,1,end_date_updated,,2022-02-28 12:43:16,2022-02-28 12:43:16
303,20,delivery_phase_updated,"{""phase"":""initiation""}",2022-02-28 12:44:31,2022-02-28 12:44:31
304,37,project_created,,2022-03-01 11:23:08,2022-03-01 11:23:08
305,37,overall_status_updated,"{""status"":""green""}",2022-03-01 11:23:08,2022-03-01 11:23:08
306,37,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-01 11:23:08,2022-03-01 11:23:08
307,37,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-01 11:23:08,2022-03-01 11:23:08
308,37,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-01 11:23:08,2022-03-01 11:23:08
309,37,project_mode_updated,"{""mode"":""closed""}",2022-03-01 12:12:35,2022-03-01 12:12:35
310,38,project_created,,2022-03-04 09:57:09,2022-03-04 09:57:09
311,38,overall_status_updated,"{""status"":""green""}",2022-03-04 09:57:09,2022-03-04 09:57:09
312,38,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-04 09:57:09,2022-03-04 09:57:09
313,38,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-04 09:57:09,2022-03-04 09:57:09
314,38,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-04 09:57:09,2022-03-04 09:57:09
315,2,currency_updated,"{""currency"":""cad""}",2022-03-05 09:07:45,2022-03-05 09:07:45
316,2,approved_revised_end_date_updated,,2022-03-05 09:08:16,2022-03-05 09:08:16
317,4,approved_revised_end_date_updated,,2022-03-05 09:23:57,2022-03-05 09:23:57
318,4,approved_revised_end_date_updated,,2022-03-05 09:24:05,2022-03-05 09:24:05
319,4,approved_revised_end_date_updated,,2022-03-05 09:24:17,2022-03-05 09:24:17
320,4,approved_revised_end_date_updated,,2022-03-05 09:38:09,2022-03-05 09:38:09
321,4,approved_revised_end_date_updated,,2022-03-05 09:38:45,2022-03-05 09:38:45
322,39,project_created,,2022-03-07 08:04:12,2022-03-07 08:04:12
323,39,overall_status_updated,"{""status"":""green""}",2022-03-07 08:04:12,2022-03-07 08:04:12
324,39,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:04:12,2022-03-07 08:04:12
325,39,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:04:12,2022-03-07 08:04:12
326,39,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:04:12,2022-03-07 08:04:12
327,40,project_created,,2022-03-07 08:12:38,2022-03-07 08:12:38
328,40,overall_status_updated,"{""status"":""green""}",2022-03-07 08:12:38,2022-03-07 08:12:38
329,40,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:12:38,2022-03-07 08:12:38
330,40,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:12:38,2022-03-07 08:12:38
331,40,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:12:38,2022-03-07 08:12:38
332,41,project_created,,2022-03-07 08:19:22,2022-03-07 08:19:22
333,41,overall_status_updated,"{""status"":""green""}",2022-03-07 08:19:22,2022-03-07 08:19:22
334,41,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:19:22,2022-03-07 08:19:22
335,41,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:19:22,2022-03-07 08:19:22
336,41,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:19:22,2022-03-07 08:19:22
337,42,project_created,,2022-03-07 08:21:17,2022-03-07 08:21:17
338,42,overall_status_updated,"{""status"":""green""}",2022-03-07 08:21:17,2022-03-07 08:21:17
339,42,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:21:17,2022-03-07 08:21:17
340,42,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:21:17,2022-03-07 08:21:17
341,42,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:21:17,2022-03-07 08:21:17
342,43,project_created,,2022-03-07 08:23:35,2022-03-07 08:23:35
343,43,overall_status_updated,"{""status"":""green""}",2022-03-07 08:23:35,2022-03-07 08:23:35
344,43,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:23:35,2022-03-07 08:23:35
345,43,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:23:35,2022-03-07 08:23:35
346,43,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:23:35,2022-03-07 08:23:35
347,44,project_created,,2022-03-07 08:26:38,2022-03-07 08:26:38
348,44,overall_status_updated,"{""status"":""green""}",2022-03-07 08:26:38,2022-03-07 08:26:38
349,44,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:26:38,2022-03-07 08:26:38
350,44,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:26:38,2022-03-07 08:26:38
351,44,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:26:38,2022-03-07 08:26:38
352,45,project_created,,2022-03-07 08:28:08,2022-03-07 08:28:08
353,45,overall_status_updated,"{""status"":""green""}",2022-03-07 08:28:08,2022-03-07 08:28:08
354,45,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:28:08,2022-03-07 08:28:08
355,45,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:28:08,2022-03-07 08:28:08
356,45,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:28:08,2022-03-07 08:28:08
357,46,project_created,,2022-03-07 08:29:47,2022-03-07 08:29:47
358,46,overall_status_updated,"{""status"":""green""}",2022-03-07 08:29:47,2022-03-07 08:29:47
359,46,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:29:47,2022-03-07 08:29:47
360,46,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:29:47,2022-03-07 08:29:47
361,46,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:29:47,2022-03-07 08:29:47
362,47,project_created,,2022-03-07 08:35:06,2022-03-07 08:35:06
363,47,overall_status_updated,"{""status"":""green""}",2022-03-07 08:35:06,2022-03-07 08:35:06
364,47,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:35:06,2022-03-07 08:35:06
365,47,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:35:06,2022-03-07 08:35:06
366,47,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:35:06,2022-03-07 08:35:06
367,48,project_created,,2022-03-07 08:39:21,2022-03-07 08:39:21
368,48,overall_status_updated,"{""status"":""green""}",2022-03-07 08:39:21,2022-03-07 08:39:21
369,48,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:39:21,2022-03-07 08:39:21
370,48,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:39:21,2022-03-07 08:39:21
371,48,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:39:21,2022-03-07 08:39:21
372,49,project_created,,2022-03-07 08:42:14,2022-03-07 08:42:14
373,49,overall_status_updated,"{""status"":""green""}",2022-03-07 08:42:14,2022-03-07 08:42:14
374,49,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:42:14,2022-03-07 08:42:14
375,49,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:42:14,2022-03-07 08:42:14
376,49,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:42:14,2022-03-07 08:42:14
377,50,project_created,,2022-03-07 08:43:54,2022-03-07 08:43:54
378,50,overall_status_updated,"{""status"":""green""}",2022-03-07 08:43:54,2022-03-07 08:43:54
379,50,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:43:54,2022-03-07 08:43:54
380,50,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:43:54,2022-03-07 08:43:54
381,50,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:43:54,2022-03-07 08:43:54
382,51,project_created,,2022-03-07 08:45:29,2022-03-07 08:45:29
383,51,overall_status_updated,"{""status"":""green""}",2022-03-07 08:45:29,2022-03-07 08:45:29
384,51,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:45:29,2022-03-07 08:45:29
385,51,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:45:29,2022-03-07 08:45:29
386,51,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:45:29,2022-03-07 08:45:29
387,52,project_created,,2022-03-07 08:50:06,2022-03-07 08:50:06
388,52,overall_status_updated,"{""status"":""green""}",2022-03-07 08:50:06,2022-03-07 08:50:06
389,52,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:50:06,2022-03-07 08:50:06
390,52,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:50:06,2022-03-07 08:50:06
391,52,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:50:06,2022-03-07 08:50:06
392,53,project_created,,2022-03-07 08:51:27,2022-03-07 08:51:27
393,53,overall_status_updated,"{""status"":""green""}",2022-03-07 08:51:27,2022-03-07 08:51:27
394,53,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:51:27,2022-03-07 08:51:27
395,53,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:51:27,2022-03-07 08:51:27
396,53,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:51:27,2022-03-07 08:51:27
397,54,project_created,,2022-03-07 08:52:43,2022-03-07 08:52:43
398,54,overall_status_updated,"{""status"":""green""}",2022-03-07 08:52:43,2022-03-07 08:52:43
399,54,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:52:43,2022-03-07 08:52:43
400,54,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:52:43,2022-03-07 08:52:43
401,54,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:52:43,2022-03-07 08:52:43
402,55,project_created,,2022-03-07 08:56:23,2022-03-07 08:56:23
403,55,overall_status_updated,"{""status"":""green""}",2022-03-07 08:56:23,2022-03-07 08:56:23
404,55,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-07 08:56:23,2022-03-07 08:56:23
405,55,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-07 08:56:23,2022-03-07 08:56:23
406,55,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-07 08:56:23,2022-03-07 08:56:23
407,4,overall_status_updated,"{""status"":""yellow""}",2022-03-09 04:20:52,2022-03-09 04:20:52
408,4,constraint_status_updated,"{""status"":""yellow"",""constraint"":""scope""}",2022-03-09 04:21:40,2022-03-09 04:21:40
409,11,end_date_updated,,2022-03-10 05:15:41,2022-03-10 05:15:41
410,56,project_created,,2022-03-12 12:47:46,2022-03-12 12:47:46
411,56,overall_status_updated,"{""status"":""green""}",2022-03-12 12:47:46,2022-03-12 12:47:46
412,56,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-12 12:47:46,2022-03-12 12:47:46
413,56,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-12 12:47:46,2022-03-12 12:47:46
414,56,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-12 12:47:46,2022-03-12 12:47:46
415,56,delivery_phase_updated,"{""phase"":""execution""}",2022-03-12 12:47:57,2022-03-12 12:47:57
416,57,project_created,,2022-03-12 13:30:09,2022-03-12 13:30:09
417,57,overall_status_updated,"{""status"":""green""}",2022-03-12 13:30:09,2022-03-12 13:30:09
418,57,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-12 13:30:09,2022-03-12 13:30:09
419,57,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-12 13:30:09,2022-03-12 13:30:09
420,57,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-12 13:30:09,2022-03-12 13:30:09
421,58,project_created,,2022-03-12 13:46:27,2022-03-12 13:46:27
422,58,overall_status_updated,"{""status"":""green""}",2022-03-12 13:46:27,2022-03-12 13:46:27
423,58,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-12 13:46:27,2022-03-12 13:46:27
424,58,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-12 13:46:28,2022-03-12 13:46:28
425,58,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-12 13:46:28,2022-03-12 13:46:28
426,59,project_created,,2022-03-12 13:47:22,2022-03-12 13:47:22
427,59,overall_status_updated,"{""status"":""green""}",2022-03-12 13:47:22,2022-03-12 13:47:22
428,59,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-12 13:47:22,2022-03-12 13:47:22
429,59,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-12 13:47:22,2022-03-12 13:47:22
430,59,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-12 13:47:22,2022-03-12 13:47:22
431,60,project_created,,2022-03-12 13:48:25,2022-03-12 13:48:25
432,60,overall_status_updated,"{""status"":""green""}",2022-03-12 13:48:25,2022-03-12 13:48:25
433,60,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-12 13:48:25,2022-03-12 13:48:25
434,60,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-12 13:48:25,2022-03-12 13:48:25
435,60,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-12 13:48:25,2022-03-12 13:48:25
436,61,project_created,,2022-03-12 13:49:10,2022-03-12 13:49:10
437,61,overall_status_updated,"{""status"":""green""}",2022-03-12 13:49:10,2022-03-12 13:49:10
438,61,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-12 13:49:10,2022-03-12 13:49:10
439,61,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-12 13:49:10,2022-03-12 13:49:10
440,61,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-12 13:49:10,2022-03-12 13:49:10
441,62,project_created,,2022-03-12 13:51:12,2022-03-12 13:51:12
442,62,overall_status_updated,"{""status"":""green""}",2022-03-12 13:51:12,2022-03-12 13:51:12
443,62,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-12 13:51:12,2022-03-12 13:51:12
444,62,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-12 13:51:12,2022-03-12 13:51:12
445,62,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-12 13:51:12,2022-03-12 13:51:12
446,63,project_created,,2022-03-12 13:52:08,2022-03-12 13:52:08
447,63,overall_status_updated,"{""status"":""green""}",2022-03-12 13:52:08,2022-03-12 13:52:08
448,63,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-12 13:52:08,2022-03-12 13:52:08
449,63,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-12 13:52:08,2022-03-12 13:52:08
450,63,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-12 13:52:08,2022-03-12 13:52:08
451,58,project_mode_updated,"{""mode"":""closed""}",2022-03-12 13:53:28,2022-03-12 13:53:28
452,57,project_mode_updated,"{""mode"":""closed""}",2022-03-12 13:53:28,2022-03-12 13:53:28
453,60,project_mode_updated,"{""mode"":""closed""}",2022-03-12 13:53:28,2022-03-12 13:53:28
454,63,project_mode_updated,"{""mode"":""closed""}",2022-03-12 13:53:28,2022-03-12 13:53:28
455,61,project_mode_updated,"{""mode"":""closed""}",2022-03-12 13:53:28,2022-03-12 13:53:28
456,62,project_mode_updated,"{""mode"":""closed""}",2022-03-12 13:53:28,2022-03-12 13:53:28
457,59,project_mode_updated,"{""mode"":""closed""}",2022-03-12 13:53:28,2022-03-12 13:53:28
458,60,project_mode_updated,"{""mode"":""open""}",2022-03-13 13:46:09,2022-03-13 13:46:09
459,60,project_mode_updated,"{""mode"":""on_hold""}",2022-03-13 14:07:26,2022-03-13 14:07:26
460,56,delivery_phase_updated,"{""phase"":""fabrication""}",2022-03-13 14:28:02,2022-03-13 14:28:02
461,60,project_mode_updated,"{""mode"":""closed""}",2022-03-14 05:31:10,2022-03-14 05:31:10
462,56,constraint_status_updated,"{""status"":""yellow"",""constraint"":""scope""}",2022-03-14 06:26:38,2022-03-14 06:26:38
463,60,project_mode_updated,"{""mode"":""open""}",2022-03-14 06:34:34,2022-03-14 06:34:34
464,60,approved_revised_end_date_updated,,2022-03-14 06:35:41,2022-03-14 06:35:41
465,58,project_mode_updated,"{""mode"":""open""}",2022-03-14 06:37:28,2022-03-14 06:37:28
466,64,project_created,,2022-03-14 10:04:24,2022-03-14 10:04:24
467,64,overall_status_updated,"{""status"":""green""}",2022-03-14 10:04:24,2022-03-14 10:04:24
468,64,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-14 10:04:24,2022-03-14 10:04:24
469,64,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-14 10:04:24,2022-03-14 10:04:24
470,64,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-14 10:04:24,2022-03-14 10:04:24
471,64,original_budget_updated,,2022-03-14 10:04:36,2022-03-14 10:04:36
472,64,delivery_phase_updated,"{""phase"":""execution""}",2022-03-14 10:26:34,2022-03-14 10:26:34
473,64,original_budget_updated,,2022-03-14 10:30:03,2022-03-14 10:30:03
474,65,project_created,,2022-03-14 11:14:33,2022-03-14 11:14:33
475,65,overall_status_updated,"{""status"":""green""}",2022-03-14 11:14:33,2022-03-14 11:14:33
476,65,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-14 11:14:33,2022-03-14 11:14:33
477,65,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-14 11:14:33,2022-03-14 11:14:33
478,65,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-14 11:14:33,2022-03-14 11:14:33
479,65,delivery_phase_updated,"{""phase"":""execution""}",2022-03-15 04:03:51,2022-03-15 04:03:51
480,66,project_created,,2022-03-15 04:15:38,2022-03-15 04:15:38
481,66,overall_status_updated,"{""status"":""green""}",2022-03-15 04:15:38,2022-03-15 04:15:38
482,66,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-15 04:15:38,2022-03-15 04:15:38
483,66,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-15 04:15:38,2022-03-15 04:15:38
484,66,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-15 04:15:38,2022-03-15 04:15:38
485,67,project_created,,2022-03-15 04:24:40,2022-03-15 04:24:40
486,67,overall_status_updated,"{""status"":""green""}",2022-03-15 04:24:40,2022-03-15 04:24:40
487,67,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-15 04:24:40,2022-03-15 04:24:40
488,67,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-15 04:24:41,2022-03-15 04:24:41
489,67,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-15 04:24:41,2022-03-15 04:24:41
490,68,project_created,,2022-03-15 04:26:19,2022-03-15 04:26:19
491,68,overall_status_updated,"{""status"":""green""}",2022-03-15 04:26:19,2022-03-15 04:26:19
492,68,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-15 04:26:19,2022-03-15 04:26:19
493,68,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-15 04:26:19,2022-03-15 04:26:19
494,68,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-15 04:26:19,2022-03-15 04:26:19
495,65,end_date_updated,,2022-03-15 04:27:00,2022-03-15 04:27:00
496,2,overall_status_updated,"{""status"":""yellow""}",2022-03-15 12:00:10,2022-03-15 12:00:10
497,69,project_created,,2022-03-15 12:43:13,2022-03-15 12:43:13
498,69,overall_status_updated,"{""status"":""green""}",2022-03-15 12:43:13,2022-03-15 12:43:13
499,69,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-03-15 12:43:13,2022-03-15 12:43:13
500,69,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-03-15 12:43:13,2022-03-15 12:43:13
501,69,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-03-15 12:43:13,2022-03-15 12:43:13
502,70,project_created,,2022-03-15 13:05:45,2022-03-15 13:05:45
