id,project_id,date,overall_gyr_status,open_issues_count,past_due_actions_count,open_risks_count,open_ranked_risks_count,active_changes_count,created_at,updated_at,num_overall_gyr_status
1892,76,2022-03-23,green,0,0,0,0,0,2022-03-24 00:00:22,2022-03-24 00:00:22,1
1893,77,2022-03-23,green,0,0,0,0,0,2022-03-24 00:00:23,2022-03-24 00:00:23,1
1894,2,2022-03-24,green,5,2,4,2,3,2022-03-25 00:00:11,2022-03-25 00:00:11,1
1895,4,2022-03-24,yellow,7,3,8,4,2,2022-03-25 00:00:12,2022-03-25 00:00:12,2
1896,5,2022-03-24,green,1,1,0,0,0,2022-03-25 00:00:12,2022-03-25 00:00:12,1
1897,6,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:12,2022-03-25 00:00:12,1
1898,10,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:13,2022-03-25 00:00:13,1
1899,11,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:13,2022-03-25 00:00:13,1
1900,12,2022-03-24,green,2,3,0,0,0,2022-03-25 00:00:13,2022-03-25 00:00:13,1
1901,13,2022-03-24,green,1,0,0,0,0,2022-03-25 00:00:14,2022-03-25 00:00:14,1
1902,14,2022-03-24,green,5,5,0,0,0,2022-03-25 00:00:14,2022-03-25 00:00:14,1
1903,17,2022-03-24,green,1,0,0,0,0,2022-03-25 00:00:14,2022-03-25 00:00:14,1
1904,19,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:14,2022-03-25 00:00:14,1
1905,22,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:15,2022-03-25 00:00:15,1
1906,24,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:15,2022-03-25 00:00:15,1
1907,25,2022-03-24,green,1,1,1,0,1,2022-03-25 00:00:15,2022-03-25 00:00:15,1
1908,26,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:16,2022-03-25 00:00:16,1
1909,30,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:16,2022-03-25 00:00:16,1
1910,34,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:16,2022-03-25 00:00:16,1
1911,35,2022-03-24,green,1,1,1,1,0,2022-03-25 00:00:17,2022-03-25 00:00:17,1
1912,36,2022-03-24,red,1,2,2,1,1,2022-03-25 00:00:17,2022-03-25 00:00:17,3
1913,38,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:17,2022-03-25 00:00:17,1
1914,56,2022-03-24,green,7,3,2,1,1,2022-03-25 00:00:17,2022-03-25 00:00:17,1
1915,58,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:17,2022-03-25 00:00:17,1
1916,60,2022-03-24,yellow,3,3,1,1,0,2022-03-25 00:00:17,2022-03-25 00:00:17,2
1917,64,2022-03-24,green,4,1,1,1,2,2022-03-25 00:00:18,2022-03-25 00:00:18,1
1918,65,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:18,2022-03-25 00:00:18,1
1919,66,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:18,2022-03-25 00:00:18,1
1920,67,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:18,2022-03-25 00:00:18,1
1921,68,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:18,2022-03-25 00:00:18,1
1922,69,2022-03-24,yellow,3,0,2,2,2,2022-03-25 00:00:18,2022-03-25 00:00:18,2
1923,70,2022-03-24,yellow,4,2,3,1,0,2022-03-25 00:00:19,2022-03-25 00:00:19,2
1924,71,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:19,2022-03-25 00:00:19,1
1925,72,2022-03-24,green,1,1,0,0,0,2022-03-25 00:00:19,2022-03-25 00:00:19,1
1926,73,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:19,2022-03-25 00:00:19,1
1927,74,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:19,2022-03-25 00:00:19,1
1928,75,2022-03-24,green,13,0,0,0,0,2022-03-25 00:00:19,2022-03-25 00:00:19,1
1929,76,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:20,2022-03-25 00:00:20,1
1930,77,2022-03-24,green,0,0,0,0,0,2022-03-25 00:00:20,2022-03-25 00:00:20,1
1931,2,2022-03-25,green,5,3,4,2,3,2022-03-26 00:00:16,2022-03-26 00:00:16,1
1932,4,2022-03-25,yellow,7,6,8,4,2,2022-03-26 00:00:16,2022-03-26 00:00:16,2
1933,5,2022-03-25,green,1,1,0,0,0,2022-03-26 00:00:17,2022-03-26 00:00:17,1
1934,6,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:17,2022-03-26 00:00:17,1
1935,10,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:17,2022-03-26 00:00:17,1
1936,11,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:17,2022-03-26 00:00:17,1
1937,12,2022-03-25,green,2,3,0,0,0,2022-03-26 00:00:17,2022-03-26 00:00:17,1
1938,13,2022-03-25,green,1,0,0,0,0,2022-03-26 00:00:17,2022-03-26 00:00:17,1
1939,14,2022-03-25,green,5,5,0,0,0,2022-03-26 00:00:17,2022-03-26 00:00:17,1
1940,17,2022-03-25,green,1,1,0,0,0,2022-03-26 00:00:17,2022-03-26 00:00:17,1
1941,19,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:18,2022-03-26 00:00:18,1
1942,22,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:18,2022-03-26 00:00:18,1
1943,24,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:18,2022-03-26 00:00:18,1
1944,25,2022-03-25,green,1,1,1,0,1,2022-03-26 00:00:18,2022-03-26 00:00:18,1
1945,30,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:18,2022-03-26 00:00:18,1
1946,26,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:18,2022-03-26 00:00:18,1
1947,35,2022-03-25,green,1,1,1,1,0,2022-03-26 00:00:19,2022-03-26 00:00:19,1
1948,34,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:19,2022-03-26 00:00:19,1
1949,36,2022-03-25,red,1,2,2,1,1,2022-03-26 00:00:19,2022-03-26 00:00:19,3
1950,38,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:19,2022-03-26 00:00:19,1
1951,56,2022-03-25,green,7,3,2,1,1,2022-03-26 00:00:19,2022-03-26 00:00:19,1
1952,58,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:19,2022-03-26 00:00:19,1
1953,60,2022-03-25,yellow,3,3,1,1,0,2022-03-26 00:00:20,2022-03-26 00:00:20,2
1954,64,2022-03-25,green,3,0,1,1,2,2022-03-26 00:00:20,2022-03-26 00:00:20,1
1955,65,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:20,2022-03-26 00:00:20,1
1956,66,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:20,2022-03-26 00:00:20,1
1957,67,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:20,2022-03-26 00:00:20,1
1958,68,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:20,2022-03-26 00:00:20,1
1959,69,2022-03-25,yellow,3,0,2,2,2,2022-03-26 00:00:20,2022-03-26 00:00:20,2
1960,70,2022-03-25,yellow,4,5,3,1,0,2022-03-26 00:00:20,2022-03-26 00:00:20,2
1961,71,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:21,2022-03-26 00:00:21,1
1962,72,2022-03-25,green,1,1,0,0,0,2022-03-26 00:00:21,2022-03-26 00:00:21,1
1963,73,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:21,2022-03-26 00:00:21,1
1964,74,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:21,2022-03-26 00:00:21,1
1965,75,2022-03-25,green,13,0,0,0,0,2022-03-26 00:00:22,2022-03-26 00:00:22,1
1966,76,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:22,2022-03-26 00:00:22,1
1967,77,2022-03-25,green,0,0,0,0,0,2022-03-26 00:00:22,2022-03-26 00:00:22,1
1968,2,2022-03-26,green,5,3,4,2,3,2022-03-27 00:00:11,2022-03-27 00:00:11,1
1969,4,2022-03-26,yellow,7,6,8,4,2,2022-03-27 00:00:11,2022-03-27 00:00:11,2
1970,5,2022-03-26,green,1,1,0,0,0,2022-03-27 00:00:11,2022-03-27 00:00:11,1
1971,6,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:12,2022-03-27 00:00:12,1
1972,10,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:12,2022-03-27 00:00:12,1
1973,11,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:12,2022-03-27 00:00:12,1
1974,12,2022-03-26,green,2,3,0,0,0,2022-03-27 00:00:12,2022-03-27 00:00:12,1
1975,13,2022-03-26,green,1,0,0,0,0,2022-03-27 00:00:12,2022-03-27 00:00:12,1
1976,14,2022-03-26,green,5,5,0,0,0,2022-03-27 00:00:12,2022-03-27 00:00:12,1
1977,17,2022-03-26,green,1,1,0,0,0,2022-03-27 00:00:13,2022-03-27 00:00:13,1
1978,19,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:13,2022-03-27 00:00:13,1
1979,22,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:13,2022-03-27 00:00:13,1
1980,24,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:13,2022-03-27 00:00:13,1
1981,25,2022-03-26,green,1,1,1,0,1,2022-03-27 00:00:13,2022-03-27 00:00:13,1
1982,26,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:13,2022-03-27 00:00:13,1
1983,30,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:13,2022-03-27 00:00:13,1
1984,34,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:14,2022-03-27 00:00:14,1
1985,35,2022-03-26,green,1,1,1,1,0,2022-03-27 00:00:14,2022-03-27 00:00:14,1
1986,36,2022-03-26,red,1,2,2,1,1,2022-03-27 00:00:14,2022-03-27 00:00:14,3
1987,38,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:14,2022-03-27 00:00:14,1
1988,56,2022-03-26,green,7,3,2,1,1,2022-03-27 00:00:14,2022-03-27 00:00:14,1
1989,58,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:15,2022-03-27 00:00:15,1
1990,60,2022-03-26,yellow,3,3,1,1,0,2022-03-27 00:00:15,2022-03-27 00:00:15,2
1991,64,2022-03-26,green,3,0,1,1,2,2022-03-27 00:00:15,2022-03-27 00:00:15,1
1992,65,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:15,2022-03-27 00:00:15,1
1993,66,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:16,2022-03-27 00:00:16,1
1994,67,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:16,2022-03-27 00:00:16,1
1995,68,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:17,2022-03-27 00:00:17,1
1996,69,2022-03-26,yellow,3,0,2,2,2,2022-03-27 00:00:17,2022-03-27 00:00:17,2
1997,70,2022-03-26,yellow,4,5,3,1,0,2022-03-27 00:00:17,2022-03-27 00:00:17,2
1998,71,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:17,2022-03-27 00:00:17,1
1999,72,2022-03-26,green,1,1,0,0,0,2022-03-27 00:00:18,2022-03-27 00:00:18,1
2000,73,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:18,2022-03-27 00:00:18,1
2001,74,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:18,2022-03-27 00:00:18,1
2002,75,2022-03-26,green,13,0,0,0,0,2022-03-27 00:00:18,2022-03-27 00:00:18,1
2003,76,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:19,2022-03-27 00:00:19,1
2004,77,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:19,2022-03-27 00:00:19,1
2005,78,2022-03-26,red,0,0,0,0,0,2022-03-27 00:00:20,2022-03-27 00:00:20,3
2006,79,2022-03-26,green,1,0,0,0,0,2022-03-27 00:00:20,2022-03-27 00:00:20,1
2007,80,2022-03-26,green,0,0,0,0,0,2022-03-27 00:00:20,2022-03-27 00:00:20,1
2008,2,2022-03-27,green,5,3,4,2,3,2022-03-28 00:00:09,2022-03-28 00:00:09,1
2009,4,2022-03-27,yellow,7,6,8,4,2,2022-03-28 00:00:10,2022-03-28 00:00:10,2
2010,5,2022-03-27,green,1,1,0,0,0,2022-03-28 00:00:10,2022-03-28 00:00:10,1
2011,6,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:10,2022-03-28 00:00:10,1
2012,10,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:11,2022-03-28 00:00:11,1
2013,11,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:11,2022-03-28 00:00:11,1
2014,12,2022-03-27,green,4,0,4,2,3,2022-03-28 00:00:11,2022-03-28 00:00:11,1
2015,13,2022-03-27,green,1,0,0,0,0,2022-03-28 00:00:11,2022-03-28 00:00:11,1
2016,14,2022-03-27,green,5,5,0,0,0,2022-03-28 00:00:12,2022-03-28 00:00:12,1
2017,17,2022-03-27,green,1,1,0,0,0,2022-03-28 00:00:12,2022-03-28 00:00:12,1
2018,19,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:13,2022-03-28 00:00:13,1
2019,22,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:13,2022-03-28 00:00:13,1
2020,24,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:13,2022-03-28 00:00:13,1
2021,25,2022-03-27,green,1,1,1,0,1,2022-03-28 00:00:13,2022-03-28 00:00:13,1
2022,26,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:14,2022-03-28 00:00:14,1
2023,30,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:14,2022-03-28 00:00:14,1
2024,34,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:14,2022-03-28 00:00:14,1
2025,35,2022-03-27,green,1,1,1,1,0,2022-03-28 00:00:15,2022-03-28 00:00:15,1
2026,36,2022-03-27,red,1,2,2,1,1,2022-03-28 00:00:15,2022-03-28 00:00:15,3
2027,38,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:15,2022-03-28 00:00:15,1
2028,56,2022-03-27,green,7,3,2,1,1,2022-03-28 00:00:15,2022-03-28 00:00:15,1
2029,58,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:16,2022-03-28 00:00:16,1
2030,60,2022-03-27,yellow,3,3,1,1,0,2022-03-28 00:00:16,2022-03-28 00:00:16,2
2031,65,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:17,2022-03-28 00:00:17,1
2032,64,2022-03-27,green,3,0,1,1,2,2022-03-28 00:00:17,2022-03-28 00:00:17,1
2033,67,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:17,2022-03-28 00:00:17,1
2034,66,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:17,2022-03-28 00:00:17,1
2035,68,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:18,2022-03-28 00:00:18,1
2036,69,2022-03-27,yellow,3,0,2,2,2,2022-03-28 00:00:18,2022-03-28 00:00:18,2
2037,71,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:18,2022-03-28 00:00:18,1
2038,70,2022-03-27,yellow,4,5,3,1,0,2022-03-28 00:00:18,2022-03-28 00:00:18,2
2039,72,2022-03-27,green,1,1,0,0,0,2022-03-28 00:00:18,2022-03-28 00:00:18,1
2040,73,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:18,2022-03-28 00:00:18,1
2041,74,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:19,2022-03-28 00:00:19,1
2042,75,2022-03-27,green,13,0,0,0,0,2022-03-28 00:00:19,2022-03-28 00:00:19,1
2043,76,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:19,2022-03-28 00:00:19,1
2044,77,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:19,2022-03-28 00:00:19,1
2045,78,2022-03-27,red,0,0,0,0,0,2022-03-28 00:00:19,2022-03-28 00:00:19,3
2046,79,2022-03-27,green,1,0,0,0,0,2022-03-28 00:00:19,2022-03-28 00:00:19,1
2047,80,2022-03-27,green,0,0,0,0,0,2022-03-28 00:00:19,2022-03-28 00:00:19,1
2048,2,2022-03-28,green,5,3,4,2,3,2022-03-29 00:00:05,2022-03-29 00:00:05,1
2049,4,2022-03-28,yellow,6,5,8,4,2,2022-03-29 00:00:05,2022-03-29 00:00:05,2
2050,5,2022-03-28,green,1,1,0,0,0,2022-03-29 00:00:06,2022-03-29 00:00:06,1
2051,6,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:06,2022-03-29 00:00:06,1
2052,10,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:06,2022-03-29 00:00:06,1
2053,11,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:06,2022-03-29 00:00:06,1
2054,12,2022-03-28,green,4,0,4,2,3,2022-03-29 00:00:06,2022-03-29 00:00:06,1
2055,13,2022-03-28,green,1,0,0,0,0,2022-03-29 00:00:06,2022-03-29 00:00:06,1
2056,14,2022-03-28,green,5,5,0,0,0,2022-03-29 00:00:07,2022-03-29 00:00:07,1
2057,17,2022-03-28,green,1,1,0,0,0,2022-03-29 00:00:07,2022-03-29 00:00:07,1
2058,19,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:07,2022-03-29 00:00:07,1
2059,22,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:08,2022-03-29 00:00:08,1
2060,24,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:08,2022-03-29 00:00:08,1
2061,25,2022-03-28,green,1,1,1,0,1,2022-03-29 00:00:08,2022-03-29 00:00:08,1
2062,26,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:08,2022-03-29 00:00:08,1
2063,30,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:09,2022-03-29 00:00:09,1
2064,34,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:09,2022-03-29 00:00:09,1
2065,35,2022-03-28,green,1,1,1,1,0,2022-03-29 00:00:09,2022-03-29 00:00:09,1
2066,36,2022-03-28,red,1,2,2,1,1,2022-03-29 00:00:10,2022-03-29 00:00:10,3
2067,38,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:10,2022-03-29 00:00:10,1
2068,56,2022-03-28,green,7,3,2,1,1,2022-03-29 00:00:10,2022-03-29 00:00:10,1
2069,58,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:11,2022-03-29 00:00:11,1
2070,60,2022-03-28,yellow,3,3,1,1,0,2022-03-29 00:00:11,2022-03-29 00:00:11,2
2071,64,2022-03-28,green,3,0,1,1,2,2022-03-29 00:00:11,2022-03-29 00:00:11,1
2072,65,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:11,2022-03-29 00:00:11,1
2073,66,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:12,2022-03-29 00:00:12,1
2074,67,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:12,2022-03-29 00:00:12,1
2075,68,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:12,2022-03-29 00:00:12,1
2076,69,2022-03-28,yellow,3,1,2,2,2,2022-03-29 00:00:13,2022-03-29 00:00:13,2
2077,70,2022-03-28,yellow,4,5,3,1,0,2022-03-29 00:00:13,2022-03-29 00:00:13,2
2078,71,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:13,2022-03-29 00:00:13,1
2079,72,2022-03-28,green,1,1,0,0,0,2022-03-29 00:00:14,2022-03-29 00:00:14,1
2080,73,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:14,2022-03-29 00:00:14,1
2081,74,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:14,2022-03-29 00:00:14,1
2082,75,2022-03-28,green,13,0,0,0,0,2022-03-29 00:00:15,2022-03-29 00:00:15,1
2083,76,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:15,2022-03-29 00:00:15,1
2084,77,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:15,2022-03-29 00:00:15,1
2085,78,2022-03-28,red,0,0,0,0,0,2022-03-29 00:00:16,2022-03-29 00:00:16,3
2086,79,2022-03-28,green,1,0,0,0,0,2022-03-29 00:00:16,2022-03-29 00:00:16,1
2087,80,2022-03-28,green,0,0,0,0,0,2022-03-29 00:00:16,2022-03-29 00:00:16,1
2088,2,2022-03-29,green,5,3,4,2,3,2022-03-30 00:00:14,2022-03-30 00:00:14,1
2089,4,2022-03-29,yellow,6,5,8,4,2,2022-03-30 00:00:14,2022-03-30 00:00:14,2
2090,5,2022-03-29,green,1,1,0,0,0,2022-03-30 00:00:14,2022-03-30 00:00:14,1
2091,6,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:14,2022-03-30 00:00:14,1
2092,10,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:15,2022-03-30 00:00:15,1
2093,11,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:15,2022-03-30 00:00:15,1
2094,12,2022-03-29,green,4,0,4,2,3,2022-03-30 00:00:15,2022-03-30 00:00:15,1
2095,13,2022-03-29,green,1,0,0,0,0,2022-03-30 00:00:15,2022-03-30 00:00:15,1
2096,14,2022-03-29,green,5,5,0,0,0,2022-03-30 00:00:16,2022-03-30 00:00:16,1
2097,17,2022-03-29,green,1,1,0,0,0,2022-03-30 00:00:16,2022-03-30 00:00:16,1
2098,19,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:16,2022-03-30 00:00:16,1
2099,22,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:17,2022-03-30 00:00:17,1
2100,24,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:17,2022-03-30 00:00:17,1
2101,25,2022-03-29,green,1,1,1,0,1,2022-03-30 00:00:17,2022-03-30 00:00:17,1
2102,26,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:17,2022-03-30 00:00:17,1
2103,30,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:18,2022-03-30 00:00:18,1
2104,34,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:18,2022-03-30 00:00:18,1
2105,35,2022-03-29,green,1,1,1,1,0,2022-03-30 00:00:19,2022-03-30 00:00:19,1
2106,36,2022-03-29,red,1,2,2,1,1,2022-03-30 00:00:19,2022-03-30 00:00:19,3
2107,38,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:19,2022-03-30 00:00:19,1
2108,56,2022-03-29,green,7,3,2,1,1,2022-03-30 00:00:19,2022-03-30 00:00:19,1
2109,58,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:20,2022-03-30 00:00:20,1
2110,60,2022-03-29,yellow,3,3,1,1,0,2022-03-30 00:00:20,2022-03-30 00:00:20,2
2111,64,2022-03-29,green,3,0,1,1,2,2022-03-30 00:00:20,2022-03-30 00:00:20,1
2112,65,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:20,2022-03-30 00:00:20,1
2113,66,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:21,2022-03-30 00:00:21,1
2114,67,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:21,2022-03-30 00:00:21,1
2115,68,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:21,2022-03-30 00:00:21,1
2116,69,2022-03-29,yellow,3,1,2,2,2,2022-03-30 00:00:21,2022-03-30 00:00:21,2
2117,70,2022-03-29,yellow,4,5,3,1,0,2022-03-30 00:00:22,2022-03-30 00:00:22,2
2118,71,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:22,2022-03-30 00:00:22,1
2119,72,2022-03-29,green,1,1,0,0,0,2022-03-30 00:00:22,2022-03-30 00:00:22,1
2120,73,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:22,2022-03-30 00:00:22,1
2121,74,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:23,2022-03-30 00:00:23,1
2122,75,2022-03-29,green,13,0,0,0,0,2022-03-30 00:00:23,2022-03-30 00:00:23,1
2123,76,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:23,2022-03-30 00:00:23,1
2124,77,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:23,2022-03-30 00:00:23,1
2125,78,2022-03-29,red,0,0,0,0,0,2022-03-30 00:00:24,2022-03-30 00:00:24,3
2126,79,2022-03-29,green,1,0,0,0,0,2022-03-30 00:00:24,2022-03-30 00:00:24,1
2127,80,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:24,2022-03-30 00:00:24,1
2128,82,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:24,2022-03-30 00:00:24,1
2129,83,2022-03-29,green,0,0,1,0,0,2022-03-30 00:00:24,2022-03-30 00:00:24,1
2130,86,2022-03-29,green,0,0,0,0,0,2022-03-30 00:00:25,2022-03-30 00:00:25,1
2131,2,2022-03-30,green,5,2,2,1,3,2022-03-31 00:00:10,2022-03-31 00:00:10,1
2132,4,2022-03-30,yellow,6,4,8,5,2,2022-03-31 00:00:10,2022-03-31 00:00:10,2
2133,5,2022-03-30,green,1,1,0,0,0,2022-03-31 00:00:11,2022-03-31 00:00:11,1
2134,6,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:11,2022-03-31 00:00:11,1
2135,10,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:11,2022-03-31 00:00:11,1
2136,11,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:11,2022-03-31 00:00:11,1
2137,12,2022-03-30,green,4,0,4,2,3,2022-03-31 00:00:11,2022-03-31 00:00:11,1
2138,13,2022-03-30,green,1,0,0,0,0,2022-03-31 00:00:11,2022-03-31 00:00:11,1
2139,14,2022-03-30,green,5,5,0,0,0,2022-03-31 00:00:12,2022-03-31 00:00:12,1
2140,17,2022-03-30,green,1,1,0,0,0,2022-03-31 00:00:12,2022-03-31 00:00:12,1
2141,19,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:12,2022-03-31 00:00:12,1
2142,22,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:12,2022-03-31 00:00:12,1
2143,24,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:13,2022-03-31 00:00:13,1
2144,25,2022-03-30,green,1,1,1,0,1,2022-03-31 00:00:13,2022-03-31 00:00:13,1
2145,26,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:13,2022-03-31 00:00:13,1
2146,30,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:13,2022-03-31 00:00:13,1
2147,34,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:14,2022-03-31 00:00:14,1
2148,35,2022-03-30,green,1,1,1,1,0,2022-03-31 00:00:14,2022-03-31 00:00:14,1
2149,36,2022-03-30,red,1,2,2,1,1,2022-03-31 00:00:14,2022-03-31 00:00:14,3
2150,38,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:15,2022-03-31 00:00:15,1
2151,56,2022-03-30,green,7,3,2,1,1,2022-03-31 00:00:15,2022-03-31 00:00:15,1
2152,58,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:15,2022-03-31 00:00:15,1
2153,60,2022-03-30,yellow,3,3,1,1,0,2022-03-31 00:00:16,2022-03-31 00:00:16,2
2154,64,2022-03-30,green,3,0,1,1,2,2022-03-31 00:00:16,2022-03-31 00:00:16,1
2155,65,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:16,2022-03-31 00:00:16,1
2156,66,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:17,2022-03-31 00:00:17,1
2157,67,2022-03-30,green,0,0,0,0,0,2022-03-31 00:00:17,2022-03-31 00:00:17,1
